date,symbol,session,pattern,outcome,pnl,r_mult,gap_pct,rvol,pm_bar_rvol_equiv,spike_time,float_shares,float_verified,resistance,entry_offset_mins,stop_distance_pct,entry,stop,target,exit,shares,is_runner,run_days,entry_time,conviction_tier,conviction_mult,conviction_pts,has_catalyst,news_quality,news_negative,scaleins,scaleouts,t1_outcome_raw,t1_pnl,t1_candle_signal,gates_mode,gates_reason,gates_passed,gate_macd_ok,gate_ema_ok,gate_vwap_ok,t2_filled,t2_entry,t2_shares,t2_outcome,t2_exit,t2_pnl,t2_candle_signal,t3_filled,t3_entry,t3_shares,t3_outcome,t3_exit,t3_pnl,tiers_fired,tier_pnl_sum,runner_outcome,runner_exit,runner_shares,runner_pnl
2025-12-12,ZDGE,,breakout,LOSS,-600.14,-1.08,93.41,647.48,,,10401564,True,False,1,2.95,3.14,3.05,3.43,3.04,5894,False,0,09:31 ET,STRONG,3.0,2,False,0,False,True,False,STOP,-600.14,,conviction,score_2,2,1,0,1,False,0.0,0,,0.0,0.0,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2025-12-12,DARE,,breakout,WIN,531.48,1.44,20.57,17.79,,,13695459,True,False,220,3.15,2.37,2.3,2.59,2.48,5200,False,0,13:10 ET,STANDARD,2.0,0,False,0,False,True,False,TRAIL,531.48,bearish_engulfing,conviction,score_2,2,1,0,1,False,0.0,0,,0.0,0.0,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2025-12-12,RENT,,breakout,LOSS,-403.3,-1.09,29.66,11.55,,,24132827,True,False,1,2.97,6.86,6.66,7.48,6.64,1799,False,0,09:31 ET,STANDARD,2.0,0,False,0,False,True,False,STOP,-403.3,,conviction,score_2,2,1,0,1,False,0.0,0,,0.0,0.0,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2025-12-12,MITK,,breakout,LOSS,-218.73,-1.18,21.21,7.73,,,43707897,True,False,1,1.63,10.86,10.68,11.39,10.65,1046,False,0,09:31 ET,STANDARD → ROSS-HALF (0/3 gates),1.0,0,False,0,False,True,False,STOP,-218.73,,conviction,score_0,0,0,0,0,False,0.0,0,,0.0,0.0,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2025-12-12,YOLO,,breakout,LOSS,-214.48,-1.16,36.55,15.69,,,0,False,False,1,1.86,3.55,3.48,3.74,3.47,2803,False,0,09:31 ET,STANDARD → ROSS-HALF (0/3 gates),1.0,0,False,0,False,True,False,STOP,-214.48,,conviction,score_0,0,0,0,0,False,0.0,0,,0.0,0.0,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2025-12-12,MSOS,,breakout,LOSS,-275.34,-1.48,59.31,12.01,,,0,False,False,1,0.61,4.84,4.81,4.93,4.8,6245,False,0,09:31 ET,STANDARD → ROSS-HALF (0/3 gates),1.0,0,False,0,False,True,False,STOP,-275.34,,conviction,score_0,0,0,0,0,False,0.0,0,,0.0,0.0,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2025-12-15,AMCI,,breakout,WIN,5112.71,9.2,237.63,178.96,,,4720312,True,False,22,2.9,4.81,4.67,5.24,6.14,3851,False,0,09:52 ET,STRONG,3.0,2,False,0,False,True,False,TRAIL,5112.71,,conviction,score_2,2,1,0,1,False,0.0,0,,0.0,0.0,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2025-12-15,ASTI,,breakout,LOSS,-393.72,-1.06,47.44,8.8,,,8707964,True,False,16,2.9,3.71,3.6,4.04,3.59,3331,False,0,09:46 ET,STANDARD,2.0,0,True,3,False,True,False,STOP,-393.72,,conviction,score_2,2,1,0,1,False,0.0,0,,0.0,0.0,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2025-12-15,FBIO,,breakout,LOSS,-388.77,-1.05,18.09,7.48,,,22384002,True,False,16,2.86,3.39,3.29,3.69,3.28,3646,False,0,09:46 ET,STANDARD,2.0,0,False,0,False,True,False,STOP,-388.77,,conviction,score_2,2,1,0,1,False,0.0,0,,0.0,0.0,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2025-12-15,KYTX,,breakout,LOSS,-402.43,-1.09,55.69,33.5,,,35501972,True,False,16,2.97,13.28,12.89,14.48,12.85,929,False,0,09:46 ET,STANDARD,2.0,0,True,3,False,True,False,STOP,-402.43,,conviction,score_2,2,1,0,1,False,0.0,0,,0.0,0.0,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2025-12-15,RKLZ,,breakout,LOSS,-38.42,-0.1,20.85,6.65,,,0,False,False,22,3.0,9.27,8.99,10.1,9.38,1332,False,0,09:52 ET,STANDARD,2.0,0,False,0,False,True,False,TRAIL,153.4,,conviction,score_2,2,1,0,1,True,9.519,1297,TRAIL,9.3711,-191.82,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2025-12-16,MGRT,,breakout,LOSS,-404.54,-1.09,34.35,7.91,,,2026888,True,False,73,2.98,5.03,4.88,5.48,4.87,2455,False,0,10:43 ET,STANDARD,2.0,0,False,0,False,True,False,STOP,-404.54,,conviction,score_1,1,0,0,1,False,0.0,0,,0.0,0.0,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2025-12-16,WATT,,breakout,LOSS,-403.46,-1.09,16.57,14.35,,,3876397,True,False,1,2.98,5.76,5.59,6.28,5.57,2143,False,0,09:31 ET,STANDARD,2.0,0,False,0,False,True,False,STOP,-403.46,,conviction,score_2,2,1,0,1,False,0.0,0,,0.0,0.0,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2025-12-16,AMCI,,breakout,LOSS,-404.63,-1.09,107.57,19.28,,,4720312,True,False,1,2.99,12.19,11.83,13.29,11.79,1012,False,0,09:31 ET,STANDARD,2.0,0,False,0,False,True,False,STOP,-404.63,,conviction,score_1,1,0,0,1,False,0.0,0,,0.0,0.0,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2025-12-16,RILYG,,breakout,LOSS,-107.84,-0.58,15.36,5.18,,,0,False,False,24,2.51,18.84,18.37,20.26,19.6,391,False,0,09:54 ET,STANDARD → ROSS-HALF (0/3 gates),1.0,0,False,0,False,True,False,TRAIL,297.98,shooting_star,conviction,score_0,0,0,0,0,True,19.1182,645,TRAIL,18.489,-405.82,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2025-12-17,ADTX,,breakout,LOSS,-409.35,-1.11,54.93,26.75,,,798093,True,False,2,3.02,2.12,2.06,2.32,2.05,5813,False,0,09:32 ET,STANDARD,2.0,0,False,0,False,True,False,STOP,-409.35,,conviction,score_2,2,1,0,1,False,0.0,0,,0.0,0.0,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2025-12-17,MGRT,,breakout,WIN,114.98,0.31,171.03,79.12,,,2026888,True,False,73,2.93,5.86,5.69,6.39,5.92,2106,False,0,10:43 ET,STANDARD,2.0,1,False,0,False,True,False,TRAIL,114.98,,conviction,score_1,1,0,0,1,False,0.0,0,,0.0,0.0,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2025-12-17,PCSA,,bull_flag,WIN,797.71,2.15,7287.69,18.69,,,2477548,True,False,22,2.97,5.41,5.25,5.9,5.76,2282,False,0,09:52 ET,STANDARD,2.0,0,False,0,False,True,False,TRAIL,797.71,,conviction,score_1,1,0,0,1,False,0.0,0,,0.0,0.0,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2025-12-18,LONA,,breakout,WIN,98.59,0.18,102.18,2830.33,,,6405907,True,False,1,3.01,7.45,7.23,8.13,7.49,2485,False,0,09:31 ET,STRONG,3.0,2,False,0,False,True,False,TRAIL,98.59,,conviction,score_1,1,0,0,1,False,0.0,0,,0.0,0.0,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2025-12-18,LPCN,,breakout,LOSS,-30.52,-0.08,18.53,11.02,,,6876119,True,False,78,2.95,4.0,3.88,4.36,3.99,3089,False,0,10:48 ET,STANDARD,2.0,0,False,0,False,True,False,TRAIL,-30.52,,conviction,score_2,2,1,0,1,False,0.0,0,,0.0,0.0,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2025-12-18,SPAI,,breakout,LOSS,-421.12,-1.14,22.6,15.75,,,12781192,True,False,19,3.12,3.77,3.65,4.11,3.64,3278,False,0,09:49 ET,STANDARD,2.0,0,False,0,False,True,False,STOP,-421.12,,conviction,score_1,1,1,0,0,False,0.0,0,,0.0,0.0,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2025-12-18,ISSC,,breakout,LOSS,-409.08,-1.1,40.13,12.36,,,16172475,True,False,1,3.02,14.53,14.09,15.84,14.05,850,False,0,09:31 ET,STANDARD,2.0,0,False,0,False,True,False,STOP,-409.08,,conviction,score_1,1,0,0,1,False,0.0,0,,0.0,0.0,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2025-12-18,MENS,,breakout,LOSS,-408.24,-1.1,34.93,7.73,,,26941531,True,False,17,3.02,3.2,3.1,3.48,3.09,3863,False,0,09:47 ET,STANDARD,2.0,0,False,0,False,True,False,STOP,-408.24,,conviction,score_2,2,1,0,1,False,0.0,0,,0.0,0.0,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2025-12-18,DJTU,,breakout,LOSS,-8.18,-0.02,89.68,21.82,,,0,False,False,1,2.9,4.08,3.96,4.45,4.08,3028,False,0,09:31 ET,STANDARD,2.0,0,False,0,False,True,False,TRAIL,-8.18,,conviction,score_1,1,1,0,0,False,0.0,0,,0.0,0.0,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2025-12-18,MSOX,,breakout,LOSS,-201.18,-1.09,16.02,6.6,,,0,False,False,1,2.97,11.56,11.22,12.6,11.19,534,False,0,09:31 ET,STANDARD → ROSS-HALF (0/3 gates),1.0,0,False,0,False,True,False,STOP,-201.18,,conviction,score_0,0,0,0,0,False,0.0,0,,0.0,0.0,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2025-12-19,SDEV,,breakout,WIN,2311.34,6.24,119.32,65.3,,,7155819,True,False,10,2.96,3.44,3.34,3.75,4.09,3588,False,0,09:40 ET,STANDARD,2.0,1,False,0,False,True,False,TRAIL,2311.34,bearish_engulfing,conviction,score_1,1,0,0,1,False,0.0,0,,0.0,0.0,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2025-12-19,NRXS,,breakout,WIN,36.22,0.07,28.47,262.51,,,8482451,True,False,1,3.04,3.52,3.41,3.83,3.52,5267,False,0,09:31 ET,STRONG,3.0,2,False,0,False,True,False,TRAIL,36.22,,conviction,score_2,2,1,0,1,False,0.0,0,,0.0,0.0,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2025-12-19,ASTI,,breakout,WIN,113.07,0.31,60.91,5.22,,,8707964,True,False,4,3.14,3.4,3.29,3.7,3.43,3635,False,0,09:34 ET,STANDARD,2.0,0,False,0,False,True,False,TRAIL,113.07,,conviction,score_1,1,0,0,1,False,0.0,0,,0.0,0.0,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2025-12-19,SKYA,,breakout,LOSS,-45.57,-0.25,18.44,5.59,,,34337245,True,False,2,2.07,2.13,2.09,2.27,2.19,4185,False,0,09:32 ET,STANDARD → ROSS-HALF (0/3 gates),1.0,0,False,0,False,True,False,TRAIL,250.42,,conviction,score_0,0,0,0,0,True,2.2244,5551,TRAIL,2.1711,-296.0,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2025-12-19,GANX,,breakout,WIN,134.23,0.36,43.11,8.09,,,41645270,True,False,6,2.87,2.62,2.54,2.85,2.64,4722,False,0,09:36 ET,STANDARD,2.0,0,False,0,False,True,False,TRAIL,134.23,,conviction,score_2,2,1,0,1,False,0.0,0,,0.0,0.0,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2025-12-22,VELO,,breakout,WIN,328.23,0.89,50.42,7.1,,,10291938,True,False,16,3.02,12.92,12.53,14.08,13.26,955,False,0,09:46 ET,STANDARD,2.0,0,False,0,False,True,False,TRAIL,328.23,,conviction,score_1,1,1,0,0,False,0.0,0,,0.0,0.0,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2025-12-22,MENS,,breakout,LOSS,-410.64,-1.11,146.3,48.43,,,26941531,True,False,25,3.03,4.99,4.84,5.44,4.83,2474,False,0,09:55 ET,STANDARD,2.0,0,False,0,False,True,False,STOP,-410.64,,conviction,score_1,1,0,0,1,False,0.0,0,,0.0,0.0,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2025-12-23,ASTI,,breakout,WIN,1520.39,4.1,90.72,44.92,,,8707964,True,False,14,2.94,4.38,4.25,4.77,4.65,2820,False,0,09:44 ET,STANDARD,2.0,0,False,0,False,True,False,TRAIL,777.91,,conviction,score_2,2,1,0,1,True,4.3787,2820,TRAIL,4.642,742.48,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2025-12-24,EUDA,,breakout,LOSS,-425.74,-1.15,54.17,18.77,,,1298423,True,False,1,3.16,2.5,2.42,2.72,2.41,4942,False,0,09:31 ET,STANDARD,2.0,0,False,0,False,True,False,STOP,-425.74,,conviction,score_1,1,0,0,1,False,0.0,0,,0.0,0.0,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2025-12-24,ELOG,,breakout,LOSS,-638.55,-1.15,99.3,2370.56,,,3309482,True,False,1,3.16,2.71,2.62,2.95,2.61,6847,False,0,09:31 ET,STRONG,3.0,2,False,0,False,True,False,STOP,-638.55,,conviction,score_1,1,0,0,1,False,0.0,0,,0.0,0.0,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2025-12-26,RKLZ,,breakout,WIN,1048.86,2.83,17.6,5.31,,,0,False,False,13,2.97,4.69,4.55,5.11,4.91,2633,False,0,09:43 ET,STANDARD,2.0,0,False,0,False,True,False,TRAIL,593.48,bearish_engulfing,conviction,score_2,2,1,0,1,True,4.7595,2594,TRAIL,4.9351,455.38,bearish_engulfing,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2025-12-29,MTEX,,breakout,WIN,460.05,1.24,22.32,51.02,,,952813,True,False,227,2.95,8.37,8.12,9.12,8.68,1476,False,0,13:17 ET,STANDARD,2.0,1,False,0,False,True,False,TRAIL,460.05,shooting_star,conviction,score_1,1,0,0,1,False,0.0,0,,0.0,0.0,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2025-12-29,BOXL,,breakout,LOSS,-22.87,-0.06,30.14,8.12,,,3707542,True,False,243,3.1,2.41,2.34,2.63,2.41,5114,False,0,13:33 ET,STANDARD,2.0,0,False,0,False,True,False,TRAIL,-22.87,,conviction,score_2,2,1,0,1,False,0.0,0,,0.0,0.0,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2025-12-29,IMNN,,breakout,WIN,699.45,1.89,26.98,7.62,,,4496580,True,False,282,3.05,3.51,3.4,3.82,3.71,3521,False,0,14:12 ET,STANDARD,2.0,0,False,0,False,True,False,TRAIL,699.45,,conviction,score_2,2,1,0,1,False,0.0,0,,0.0,0.0,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2025-12-29,ZSL,,breakout,WIN,375.29,1.01,23.01,7.2,,,0,False,False,16,3.05,5.45,5.28,5.94,5.61,2267,False,0,09:46 ET,STANDARD,2.0,0,False,0,False,True,False,TRAIL,375.29,bearish_engulfing,conviction,score_1,1,0,0,1,False,0.0,0,,0.0,0.0,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2025-12-30,CHRN,,breakout,LOSS,-610.94,-1.1,132.6,347.15,,,81673,True,False,1,3.01,8.55,8.29,9.32,8.27,2167,False,0,09:31 ET,STRONG,3.0,2,False,0,False,True,False,STOP,-610.94,,conviction,score_1,1,0,0,1,False,0.0,0,,0.0,0.0,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2025-12-30,SIF,,breakout,WIN,188.43,0.51,17.78,12.68,,,4832377,True,False,219,3.05,5.96,5.78,6.5,6.05,2071,False,0,13:09 ET,STANDARD,2.0,0,False,0,False,True,False,TRAIL,188.43,,conviction,score_2,2,1,0,1,False,0.0,0,,0.0,0.0,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2025-12-31,ANGH,,breakout,LOSS,-590.55,-1.06,80.6,558.54,,,1921830,True,False,1,2.9,4.08,3.96,4.45,3.95,4542,False,0,09:31 ET,STRONG,3.0,2,False,0,False,True,False,STOP,-590.55,,conviction,score_1,1,0,0,1,False,0.0,0,,0.0,0.0,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2026-01-02,BUUU,,breakout,WIN,789.26,2.13,55.61,8.75,,,3138827,True,False,70,3.05,7.01,6.8,7.65,7.46,1760,False,0,10:40 ET,STANDARD,2.0,0,False,0,False,True,False,TRAIL,789.26,,conviction,score_1,1,0,0,1,False,0.0,0,,0.0,0.0,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2026-01-02,BNAI,,breakout,WIN,524.1,1.41,83.19,15.68,,,4060927,True,False,8,3.02,2.84,2.75,3.09,2.96,4355,False,0,09:38 ET,STANDARD,2.0,0,True,3,False,True,False,TRAIL,524.1,,conviction,score_1,1,0,0,1,False,0.0,0,,0.0,0.0,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2026-01-05,UUU,,breakout,LOSS,-411.47,-1.11,40.27,14.58,,,1155455,True,False,22,3.04,6.68,6.48,7.28,6.46,1847,False,0,09:52 ET,STANDARD,2.0,0,False,0,False,True,False,STOP,-411.47,,conviction,score_1,1,0,0,1,False,0.0,0,,0.0,0.0,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2026-01-05,INBS,,breakout,LOSS,-407.96,-1.1,93.28,5.18,,,2171366,True,False,16,3.01,10.66,10.34,11.62,10.31,1158,False,0,09:46 ET,STANDARD,2.0,0,False,0,False,True,False,STOP,-407.96,,conviction,score_2,2,1,0,1,False,0.0,0,,0.0,0.0,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2026-01-05,PASG,,breakout,LOSS,-299.67,-0.81,42.86,8.97,,,2886804,True,False,16,3.03,14.3,13.87,15.59,14.43,863,False,0,09:46 ET,STANDARD,2.0,0,False,0,False,True,False,TRAIL,106.61,,conviction,score_1,1,0,0,1,True,14.9098,828,TRAIL,14.4191,-406.28,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2026-01-05,MNTS,,breakout,WIN,69.8,0.19,103.83,9.96,,,9240470,True,False,16,2.98,10.08,9.78,10.99,10.14,1225,False,0,09:46 ET,STANDARD,2.0,0,False,0,False,True,False,TRAIL,69.8,,conviction,score_1,1,0,0,1,False,0.0,0,,0.0,0.0,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2026-01-05,GHRS,,breakout,LOSS,-202.72,-1.1,43.5,21.22,,,26724124,True,False,16,3.0,17.86,17.32,19.46,17.27,345,False,0,09:46 ET,STANDARD → ROSS-HALF (0/3 gates),1.0,0,False,0,False,True,False,STOP,-202.72,,conviction,score_0,0,0,0,0,False,0.0,0,,0.0,0.0,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2026-01-06,CELZ,,bull_flag,LOSS,-419.48,-1.13,22.54,6.87,,,3431395,True,False,27,3.11,2.4,2.33,2.62,2.32,5135,False,0,09:57 ET,STANDARD,2.0,0,False,0,False,True,False,STOP,-419.48,,conviction,score_1,1,0,0,1,False,0.0,0,,0.0,0.0,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2026-01-06,CYCN,,breakout,LOSS,-305.77,-1.1,65.22,163.25,,,3492720,True,False,1,3.01,2.13,2.07,2.33,2.06,4339,False,0,09:31 ET,STRONG → ROSS-HALF (0/3 gates),1.5,2,False,0,False,True,False,STOP,-305.77,,conviction,score_0,0,0,0,0,False,0.0,0,,0.0,0.0,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2026-01-06,ELAB,,breakout,WIN,503.19,2.72,495.65,6.61,,,4543706,True,False,1,3.03,8.48,8.22,9.24,9.17,728,False,0,09:31 ET,STANDARD → ROSS-HALF (0/3 gates),1.0,0,False,0,False,True,False,TRAIL,503.19,,conviction,score_0,0,0,0,0,False,0.0,0,,0.0,0.0,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2026-01-06,TRT,,breakout,LOSS,-409.97,-1.11,18.67,6.25,,,5978888,True,False,21,3.03,6.71,6.51,7.32,6.49,1839,False,0,09:51 ET,STANDARD,2.0,0,False,0,False,True,False,STOP,-409.97,,conviction,score_1,1,0,0,1,False,0.0,0,,0.0,0.0,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2026-01-06,AEVA,,breakout,LOSS,-219.03,-1.18,40.79,10.96,,,30523735,True,False,1,1.61,15.6,15.35,16.35,15.3,737,False,0,09:31 ET,STANDARD → ROSS-HALF (0/3 gates),1.0,0,True,3,False,True,False,STOP,-219.03,,conviction,score_0,0,0,0,0,False,0.0,0,,0.0,0.0,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2026-01-08,SXTC,,breakout,WIN,1353.88,2.44,248.99,836.39,,,740787,True,False,19,3.04,2.82,2.73,3.07,3.02,6579,False,0,09:49 ET,STRONG,3.0,2,False,0,False,True,False,TRAIL,1353.88,,conviction,score_1,1,0,0,1,False,0.0,0,,0.0,0.0,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2026-01-08,ACON,,breakout,LOSS,-601.14,-1.08,62.78,487.54,,,2206225,True,False,1,2.96,8.27,8.03,9.02,8.01,2238,False,0,09:31 ET,STRONG,3.0,2,False,0,False,True,False,STOP,-601.14,,conviction,score_1,1,1,0,0,False,0.0,0,,0.0,0.0,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2026-01-08,FLYX,,breakout,WIN,1011.78,1.82,182.8,6553.95,,,11475821,True,False,1,3.02,5.85,5.67,6.37,6.17,3168,False,0,09:31 ET,STRONG,3.0,2,False,0,False,True,False,TRAIL,1011.78,,conviction,score_1,1,1,0,0,False,0.0,0,,0.0,0.0,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2026-01-08,MLTX,,breakout,LOSS,-203.15,-1.1,45.17,14.4,,,39260563,True,False,1,3.0,15.7,15.23,17.11,15.18,393,False,0,09:31 ET,STANDARD → ROSS-HALF (0/3 gates),1.0,0,False,0,False,True,False,STOP,-203.15,,conviction,score_0,0,0,0,0,False,0.0,0,,0.0,0.0,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2026-01-08,AVXX,,breakout,WIN,580.17,1.57,33.24,5.04,,,0,False,False,1,3.0,16.43,15.94,17.91,17.21,751,False,0,09:31 ET,STANDARD,2.0,0,False,0,False,True,False,TRAIL,580.17,shooting_star,conviction,score_2,2,1,0,1,False,0.0,0,,0.0,0.0,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2026-01-09,SDEV,,breakout,WIN,270.85,0.73,110.89,5.56,,,7155819,True,False,13,3.03,10.61,10.29,11.57,10.84,1163,False,0,09:43 ET,STANDARD,2.0,0,False,0,False,True,False,TRAIL,270.85,,conviction,score_1,1,0,0,1,False,0.0,0,,0.0,0.0,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2026-01-09,OKYO,,breakout,LOSS,-411.31,-1.11,22.41,5.63,,,20770429,True,False,1,3.04,2.76,2.68,3.01,2.67,4468,False,0,09:31 ET,STANDARD,2.0,0,False,0,False,True,False,STOP,-411.31,,conviction,score_1,1,0,0,1,False,0.0,0,,0.0,0.0,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2026-01-09,OPAD,,breakout,LOSS,-432.54,-1.17,75.66,99.81,,,42205632,True,False,1,3.21,2.29,2.22,2.5,2.21,5384,False,0,09:31 ET,STANDARD,2.0,1,False,0,False,True,False,STOP,-432.54,,conviction,score_1,1,0,0,1,False,0.0,0,,0.0,0.0,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2026-01-09,ZNTL,,breakout,WIN,480.06,1.3,33.98,9.39,,,48841665,True,False,5,3.07,3.31,3.21,3.61,3.44,3729,False,0,09:35 ET,STANDARD,2.0,0,False,0,False,True,False,TRAIL,480.06,,conviction,score_2,2,1,0,1,False,0.0,0,,0.0,0.0,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2026-01-09,OPEG,,breakout,WIN,1180.32,3.19,43.39,5.36,,,0,False,False,4,3.01,14.92,14.47,16.26,16.35,827,False,0,09:34 ET,STANDARD,2.0,0,False,0,False,True,False,TRAIL,1180.32,shooting_star,conviction,score_1,1,0,0,1,False,0.0,0,,0.0,0.0,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2026-01-12,OM,,breakout,LOSS,-405.21,-1.09,42.32,51.57,,,15589820,True,False,143,2.99,5.73,5.56,6.25,5.54,2154,False,0,11:53 ET,STANDARD,2.0,1,True,3,False,True,False,STOP,-405.21,,conviction,score_1,1,1,0,0,False,0.0,0,,0.0,0.0,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2026-01-12,OSS,,breakout,LOSS,-326.11,-1.76,32.84,7.2,,,21506690,True,False,16,2.95,9.09,8.82,9.91,9.07,679,False,0,09:46 ET,STANDARD → ROSS-HALF (0/3 gates),1.0,0,False,0,False,True,False,TRAIL,-14.27,,conviction,score_0,0,0,0,0,True,9.2935,1328,TRAIL,9.0587,-311.84,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2026-01-12,KBAB,,breakout,WIN,677.18,1.83,21.99,5.74,,,0,False,False,19,2.98,16.92,16.42,18.45,17.78,729,False,0,09:49 ET,STANDARD,2.0,0,False,0,False,True,False,TRAIL,626.11,shooting_star,conviction,score_1,1,0,0,1,True,17.305,713,TRAIL,17.3767,51.07,shooting_star,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2026-01-13,QETA,,breakout,LOSS,-603.17,-1.09,15.46,103.33,,,830538,True,False,130,2.97,13.02,12.63,14.19,12.59,1423,False,0,11:40 ET,STRONG,3.0,2,False,0,False,True,False,STOP,-603.17,,conviction,score_1,1,0,0,1,False,0.0,0,,0.0,0.0,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2026-01-13,AHMA,,breakout,WIN,119.23,0.32,161.93,22.53,,,2144956,True,False,1,2.96,10.92,10.6,11.91,11.03,1130,False,0,09:31 ET,STANDARD,2.0,0,False,0,False,True,False,TRAIL,119.23,,conviction,score_1,1,0,0,1,False,0.0,0,,0.0,0.0,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2026-01-13,WATT,,breakout,WIN,708.35,1.91,48.28,67.76,,,3876397,True,False,1,3.05,7.02,6.81,7.66,7.43,1758,False,0,09:31 ET,STANDARD,2.0,1,False,0,False,True,False,TRAIL,708.35,,conviction,score_2,2,1,0,1,False,0.0,0,,0.0,0.0,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2026-01-13,PDYN,,breakout,LOSS,-411.27,-1.11,22.01,5.4,,,34787340,True,False,1,3.04,7.39,7.17,8.06,7.15,1670,False,0,09:31 ET,STANDARD,2.0,0,True,3,False,True,False,STOP,-411.27,,conviction,score_1,1,0,0,1,False,0.0,0,,0.0,0.0,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
